id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
885ba1785e4f2d34,MOJO HAND IS AN IDIOT,1,0,1,0,1,0
886410777467b0a2,"Go ahead cock breath, you will block thousands and I have several accounts with different ip addresses - get a life!",1,0,1,0,1,0
886a04aa5fbdb71f,"Warnings 

you asshole gave me mutiple warnings for the same thing and now i'm on my final warning.I hate you peice of shit.Burn in hell",1,0,1,0,1,0
8872eb39ca62c3b8,"\

and, btw, Eloy are a fucking bomb ass band.",1,0,1,0,1,0
8873ac7531344796,- Stealthusa is an artise of the ass.,1,0,1,0,1,0
887488b5a5f7ca3c,"Jerk
Ill shwo you idiot! I will finish your life you idiot! For the last time! There is NO name to the Cathedral! That is it! Do uyou understand?",1,0,1,1,1,0
889e52b460032f2f,"i have know idiots before but nothing quite like you AVRUCH.I do wish you would get a life instead of trying to fabricate the lives of others. You could not get a clearer quote from a High Court Judge and my dad won the case, won recognition (which was obvious)and won costs!!!!!    msds",1,0,1,0,1,0
88af0890ccd7aefd,"John Cena doesnt like anal sex, he loves oral sex",1,0,1,0,1,1
88bcdab667d66d10,User:abd is Muslim Scum,1,0,1,0,1,1
88e5530de4f71bdb,"Well tell him to learn how to cover people and maybe you should wake up and disrespect trash like CC brown,",0,0,0,0,1,0
88ea6e09b95e4892,"Hi, I always lick Wasted Time R's ass because I'm a bitch slapped pussy wimp",1,0,1,0,1,0
88eb9467c820118a,Your space bar is broken? Or does it only refuse to work after full stops? Moron! LOL,0,0,0,0,1,0
88eca834679b174f,"""
fuck you bastard. consider this your last warning. """"being a dick?"""" who do you think to talk like this on my talk page you piece of shit? next time you do that i'll unscrew your head and shit into your neck. and your gay friend falcon9x5/fin is an asshole too.   """,1,0,1,1,1,0
88f9931bbf26aed8,"Aflis Major Dick Head 

It is funny that you are creating a network of miss information and pushing gratuitous propaganda on wikipidea in benefit of the MPLA Communist Regime.

All I have to say Alfis, or who the fuck you may fucking be is that it is with communist pieces of shit like your self that the world is fucked up.

And by the way FUCK YOU COMMUNIST LOVER",1,0,1,0,1,0
8904b29a973e5204,"Do I care? 

You think I care about being banned? Ha...! It is rather quite funny. I mean here he is, the uppity administrator that imposes his 'power' like a fourth rate superhero. Pathetic and all while believing that I give a flying fuck about being banned! Hahahaha! It's enough to make an old man cry, y'see.",1,0,1,0,1,0
890a1698ef32a550,"wow, that's funny because you are the biggest ahole I've encountered on here.  Stop harassing me.",1,0,0,0,1,0
891a10a8d4dea996,"And what action did you take against the idiot who keeps reverting productive edits?  Absolutely fuck all by the looks of it.  What is worse for wikipedia, me calling you a dopy cunt, or edits which reduce the quality of an article?  Is this a kindergarten or an encyclopaedia?",1,0,1,0,1,0
892b951587210285,"P.S.  - You banned LisaMinelli.  The actresses name is LIZA, you powerdrunk fool",1,0,0,0,1,0
892fd012c3b63a4f,"THESE WIKIPEDIA PEOPLE ARE LIARS AND FASCISTS 

THEY BLOCKED ME BECAUSE THEY DIDN'T LIKE THE FACTS I POSTED ABOUT A CORRUPT BUSINESS-MAN!!  THESE PEOPLE ARE LIARS AND THIS IS LIKE FASCIST GERMANY!!",1,0,0,0,1,0
893c7f18ec81728c,"=I got pissed
this mulatto fuck has been pestering me for the past year and all he does is try to get under my skin. i fuckin hate this motherfuckin shitskin faggot. sorry for attacking it, but it should fuckin die! i hate shaka",1,1,1,0,1,1
8955d92c29274535,I shall do as I please you dirty double nigger wikifag,1,0,1,0,1,0
8963a09e5f738611,", Blah Blah Blah, you've been blocked because people are sensitive pussies who get hurt easily..",1,0,1,0,1,0
8964c447b69f4d6a,"WALKERS BAKED ARE VERY DIFFERENT!!!

70% LESS FAT

ITS ONLY 30% THE SAME

YOU ANUS",1,0,0,0,1,0
896fae06d5e518fa,"Reading more on admin priviledges, aka wanking with the left hand - all I can say is what a bunch of wankers you all are. Don't worry I'll leave you all to Roguegeeks stupidity and incompetence and leave the Wiki-wanker-world. Wikipaedia was a great idea fucked over by idiots like you lot. Tossers!",1,0,1,0,1,0
899c7847276f2f8d,"You must be stupid 

I am referencing an act people in power will do to prevent someone from saying things that will show them for who they truly are.
It's not a death threat. You just want to look like a fucking victim. My god this is ridiculous.",1,0,1,0,1,0
89b5b03dc89c64b1,and that pic of jatts in delhi is a pic of some villagers or very low castes portraying themselves as jatts!,0,0,0,0,1,0
89b6068af3572bc6,"Trollop 

Stop fucking your computer you meth adicted nazi twat",1,0,1,0,1,1
89ca791ffbb7fdcb,"The TNA fags need to stop 

Buncha pussies",1,0,1,0,1,0
89d5bb8bbdf4aee7,"Kyle Roby 

Sexy can I
Kyle roby is the sexiest man alive, and he gets bitches. All the ladies want the d, but hes not single so fuck off betches cuz YOLO 420 swag blaze it, This school is full of cunts. Hi hoe. mataya likes hairy pussy, and deepthroating abnormally curved dicks (:",1,0,1,0,1,0
89e1f4341fe6cd57,"Dude, dude fuck you!!!",1,0,1,0,1,0
89e709fa4a5fb710,retarded spastic head,1,0,0,0,1,0
89ed48684697bd3b,"Fantastic! Another idiot who can't spell. You mods really stick together, don't you? That's so sweet. *e-tear*",1,0,1,0,1,0
8a010b98f2a4c241,", you're also a fucking shit, The reason is sending warning to bad editors.",1,1,1,0,1,0
8a20695bbbc164f9,SHUT UP. GO FUCK YOURSELF YOU DIRTY CUNT.,1,1,1,0,1,0
8a287d090edf7cf5,"Dreadstar, LittleMountain5, and some jerk on the Internet are retarded assholes. Dreadstar is a pathetic nerdy little fuck with no prospects for ever meeting a woman he didn't pay for. LittleMountain5 doesn't have to worry about it because he's a flaming fag with an insatiable lust for semen. Some jerk on the Internet is just a sorry piece of shit in general, and if he keeps editing MY page, I'm going to erase his page as soon as I get unblocked.",1,0,1,0,1,0
8a449c87c7d71cb7,"""
Don't worry, I see that civility is more important to """"patrollers"""" than actual logical discussion and debate of controversial issues, which I attempted to engage in for months, finally becoming exasperated when I received no help from other editors against a wall of Nazi sympathisers. """"Patrollers"""" apparently outnumber those prepared to engage in difficult debates. Having been convinced that Wikipedia isn't worth editing and the """"freedom"""" of the encyclopedia depends only on how many hours a day someone can devote to fighting with Nazis... you can consider my flameout final and my disillusionment complete. You and the Nazis have """"patrolled"""" a good faith editor out of the system, and I am fully aware that the main tactic is to grind down good faith newcomers until they flameout. Well, fuck this.   """,1,0,1,0,1,0
8a459a7cbb2373e7,"Russian bitches, hands off the truth, get out from Ukraine, get out from American Wikipedia!

188.231.192.218   Ukrainian soldier.",1,0,1,0,1,1
8abd88d483a0c0c2,"""

It is not false! I've showed you every possible source that indicates a new version of """"Fantasia"""" is coming on Blu-Ray and you don't believe it, you stupid piece of crap! Well, if I have another source that proves it's true, I say look here: http://www.highdefdiscnews.com/?p=4098.  """,1,0,0,0,1,0
8abe703c13fe8b36,Long as in you're a faggoty Jew.,1,0,1,0,1,1
8ac2ec8537a9814b,"Piss Off 

Suck my dick you pussy",1,1,1,0,1,0
8ae772fa54b5d36c,What is you to decide what is offensive to Ukrainians and residents of Kyiv or not? Who has put in your mind so powerful charge of ignorance that you tenderly bear throughout all your life and share with normal people on Wikipedia?,0,0,0,0,1,0
8aff39705a8120d7,"""

Then go look it up dumb shit and stop pissing in a sandbox that isn't yours. Since Wikipedia is only words then there is nothing i can do but """"say it"""". Did you go and suck the stupid out of your whore mothers sagging tits I wonder. I hope she gets raped in Hell along with the goat she fucked to produce you. god if this is the level of intelligence of the average Wikipedia commentator then i'm surprised you mongoloids get anything right. Damned.  """,1,0,1,0,1,0
8b1aebf266f36951,"Cyber Demon 
I have met many citizens who agree with the existence of the Cybedemon. How dare you disgrace his eroticism you fucking cunt.",1,0,1,0,1,0
8b1e6f64cd2e05df,"SMELL MY ARSE

PROJECTILE VOMIT INTO MY GAPING ANUS, MY DIGUSTING SHIT FILLED CHEESY ANUS.",1,1,1,0,1,0
8b21c008d3af37da,"""

 Go fuck yourself!! 

  fuck you   """,1,1,1,0,1,0
8b2f4ebebb0e292c,cut the ass bullshit you are the biggest asshole in asshole history. YOU ASS,1,0,1,0,1,0
8b38653fdbc0b5cb,You racist hillbille pig!  You don't like what others have to say so you delete their posts and block us while you continue to rant and rave your racist sermon.  Shame on you!,1,0,0,0,1,0
8b3e831e219c0d66,Criss Angel is a cocksucker,1,0,1,0,1,0
8b43f39dc18e5883,"man, fuck you! you know me, you anti-semitic fucktard!!!!!!!  Jesus of Suberbia",1,0,1,0,1,1
8b49c1da6bb88c15,"YOU KNOW WHO WE GOT HERE?, MUTHA FUCKIN CHARLIE BRONSON, YOU MUST THINK IT'S WHITE BOY DAY, IT AIN'T WHITE BOY DAY, DON'T WASTE MY MOTHERFUCKIN TIME",1,1,1,0,1,0
8b52aa428eec3619,"You fail at life
n/t 221.220.188.146",0,0,0,0,1,0
8b60c1cca4ee2b19,"Go fuck yourself 

Go fuck yourself you irritating sack of shit. Stop reverting me.",1,0,1,0,1,0
8b62bc63e1672ded,How many niggers does it take to change a light bulb???,1,0,0,0,1,1
8b67c7eec7559b8d,LL EVER BE FATASS GO FUCK YOUR MOM AGAIN,1,0,1,0,1,0
8b7271e7230fe881,"Fuck you 

You suck. Leave me alone. Fuck tildes too.",1,1,1,0,1,0
8bd72d36b97fab46,"you people are cock suckers 

you people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckers",1,1,1,0,1,0
8bd8a13157a85070,Faaa Q 2 means fuck you to!,1,0,1,0,1,0
8bec52a9ee1f7804,"Block me then you co**sucker - clever people don't give a f*ck about editing Wikipedia? Just because Wikipedia has turned you into its b*tch, you can't see that being blocked is not a 'punishment'. If it happened to you it would be a blessing, but you'll never see how much time and life you've completely WASTED, because your brain is mush. Fuc*in wretch. Now get back to looking at Raw guest hosts and other childish wrestling topics. You make me sick - a grown man devoting his life to watching basted men in pants pretending to scrap. Did you enjoy watching Randy Orton's glistening belly button and atomic wedgie last week? It's f**king amoebas like you that have kept this most pathetic excuse for entertainment going for all these years - it should have died when all the redknecks finally found out it wasn't real. How this can still be a viable business in this day and age? But when there's enough 'people' with flea brains so abysmal to sit there editing Wikipedia most minutes of the day, it's no real f**king surprise.",1,0,1,0,1,0
8bef18de0e7c617b,"Reply 

That comment always comes from stupid americans who cannot visualise a world outside their borders.",0,0,0,0,1,1
8bf6a53af5cbf7aa,Don't listen to this dirty kraut.,1,0,0,0,1,0
8bf82ca6daed8a97,"Yu0r whole 0rganizashun is retarded 

Eat me.",1,0,0,0,1,0
8c07f7f3b4dc5863,"You stupid Chinese Wannabe 

If you're Vietnamese, just admit it. Why pull little tricks like putting Vietnamese characters in every Chinese article you can find? And giving yourself a fake Chinese/Japanese name is even more pathetic. Rei Hideki my ass... You know I knew someone just like you. He was Vietnamese, but he insisted he was really Chinese. He even changed his facebook name to some fake computer-generated Chinese name. He asked only Chinese/Japanese girls out, and his profile pictures were of Chinese/Korean celebrities. He refused to have anything to do with non-East Asian people.

Gee, when do people like you ever give up?! I'm Chinese and I'm very proud of it, I don't pretend to be anything else!! What the fuck is up with Vietnamese kids like you...",1,0,1,0,1,1
8c1c004a352c7390,"Guess what 

You are so fucking retarded that down syndrome patients got nothing on you, you suck so much balls that whores ask you to save some for them, you can go fuck yourself cum than lick it out of your vagina and ass, you swallow your dads jizz, i fucking hate you",1,1,1,0,1,1
8c247d1e24755955,"Fuck you asshole! 

Go fuck yourself! Dirty fuckin' asshole! Fuckin' scum!",1,1,1,0,1,0
8c274602b922cf84,"FUCK YOU ALL! 

GO TO HELL!",1,1,1,0,1,0
8c2bce0b1ceb1b01,"""
Back to bragging I see.  You don't even have a clue as to what my credentials are, because ignore all fucking credentials.  We don't give a shit about anyone's credentials.  OK, if Richard Dawkins (and we were able to confirm it was him) showed up, then I might bow to his superior knowledge of the field.  But you're just some guy on the internet, no different than I (oh wait, maybe not), so all I can say is that you're fighting a battle by personal attack and not by logic.  You have a bug up your tight ass about me.  You'll note that I don't give a shit.  You have convinced not one of the anti-creationists here of your arguments.  Not one.  You focus on me because you realize I don't fucking like your methods.  So, two suggestions.  Get over  yourself, no one cares if you're a professor of anything at whatever religious university you're at.  Two, quit the personal attacks.  Because you don't say """"Jesus Fucking Christ you're a loser"""" doesn't make you civil, it just makes you passive aggressive.  Like the little passive aggressive shit you left on my talk page.   Talk• Contributions """,1,1,1,0,1,0
8c2e99a2d0be880d,"""

Stick it up your bottom as far as it will go  then add another 6"""" . That should take the smile of your smug fucking ugly face 8-)""",1,0,1,0,1,0
8c3758253064f2e6,"Feydey is a complete fucking fag. I saw that he was harassing you and thought to inform you Fedey is a fucking douche bag through and through. That asshole reverts and deletes whatever the fuck he feels like just to make up for his tiny manhood that can't satisfy any partner, male, female, or shemale. Pricks like him should GTFO wikipedia and just curl up and die in their mother's basements, as is the natural order of things.",1,1,1,0,1,0
8c4888d88f8383e5,"Web of Trust 

It's not my fault, some gay little faggot vandal, kept editting the article, and removing the link to the OFFICIAL WEBSITE of the damn thing, and adding like 30 spam links, that have nothing to do with WOT.4.244.36.149",1,0,1,0,1,1
8c509a3dfb36c558,"""

You are not worth the effort. You are arguing like Viriditas and Pename now. 24 hours really means 24 and a half hours. Four reverts in more than 24 hours is violating the """"spirit"""" of the three revert in 24 hour rule - as interpreted by you. """"So tough."""" Who needs rules? Just make it up as you go along and do what you want - call it """"discretion"""". You violate the rules by blocking me then claim I violated the """"spirit of the rule.""""  Your violation is """"debatable"""" like the Occupied Territories are """"disputed."""" You are just abusing your authority to push your petty authoritarian agenda that obviously reflects your personal insecurities. You think you can threaten and bully me.  """"And I guess you won't be reverting so quickly in future, will you now?"""" What a weasel. Please go ahead and contribute your petty complaints to ban me so I don't bother wasting my time on a project populated by immature arrogant twerps, fascist Zionist bigots, Islamophobe hate-mongers, bunch of lameass bigots and losers. Why waste my time?   07:48, 12 Dec 2004 (UTC)""",0,0,0,0,1,0
8c51e272eb80987c,""":: Wow, you're an idiot. Here's my imitation of Tao (include immature mocking tone): """"I think I know things. I think I can get people blocked. I think I know rules. Provide evidence you guys. Oh know there's some evidence, my bwain hurts, my bwain hurts, I forgot how to read, waaaaaaaah."""" It is a proposal you fucking idiot. It shows you're wrong. You refusing to read it does not make you right. It just makes you stupid. You call it """"undergraduate"""" as if it lacks validity when you refuse to read it which makes you not only and idiot, but a stubborn baseless idiot. Block me, bitch, I fucking beg you. What's taking you so long.  

 Practical proposal for change based on evidence provided above 
Simple to read for assholes who refuse to read:
Proposals:
1) change phrasing in intro
2) do not change focus of the majority of the page on the """"close circle""""
3) perhaps make """"writers"""" section more reader friendly for casual readers with a chart, or something quick and simple to read
4) change naming of """"writers"""" section to something reflected broader scope
5) I would like something like 3 & 4 to be closer to the top, but I do recognize Doom's concern that it weighs down the intro, so we can see for now if it works.

I'm suggesting no change beyond that, but I feel I have provided the beginning of sufficient evidence to support the necessity of this change.  

""",1,0,0,0,1,0
8c55a0a0cfdb4bbe,"cheSTOP ADDING IN SHIT ONLY TO SUPPORT YOUR FUCKING POLITICAL VIEWS. YOUR ADDITIONS ONTO WIKIPEDIA ARE UNINTELLECTUAL, BIASED, AND ARE ONLY ADDED TO MISINFORM AND MANIPULATE PEOPLE INTO THINKING THAT EVERYTHING THE REPUBLICAN PARTY DOES IS DERIVED FROMT HE MOUTH OF GOD. YOU FUCKING PIECE OF NIGGER SHIT. EITHER ADD CONSTRUCTIVE EDITS THAT USE REAL SOURCES OR STAY THE FUCK OFF OF WIKIPEDIA. WOULD YOU LIKE SOMEONE EDITING THE GEORGE BUSH PAGE WITH COMMENTS FROM MICHAEL MOORE OR KEITH OLBERMAN? NO YOU WOULDNT. SO SHOW SOME RESPECT AND KEEP YOUR POLITICAL SHIT OFF OF WIKIPEDIA. FUCK YOU, YOU UNITELLECTUAL PIECE OF GARBAGE SHIT. FUCK YOU NIGGER.ck",1,1,1,0,1,1
8c5db4839a9ffb0b,"You too! 

You're also gonna get it, dickface! 94.13.122.130",1,0,1,0,1,0
8c62503d50fe349f,|decline=You're a fucking priiiiiiiiiiiick —,1,0,1,0,1,0
8c6d2171e83e8b01,Piss off you Obama loving douche nozzle...He's not a US citizen and was born in Kenya.,1,0,1,0,1,0
8c7e67a11027038f,quit bein a bitch and talk to me,1,0,1,0,1,0
8c95127bc09f5487,shut up you decaying brained piece of raped s%%t.  go tell your mental diarrea to your mom,1,0,1,0,1,0
8c9beb72abbfaf43,"You obviously never attended college, moron",0,0,1,0,1,0
8ca6c424c21f0d1b,"Warning. You're dealing with a liar, a jerk and an imposter.  

Warning. If you deal with Orangemarlin and his aliases, you're dealing with a liar, a jerk and an imposter.",1,0,0,0,1,0
8cb35bcab1ff2f4f,"""== """"Goofs"""" Goof ==

Speaking of goofs, who the fuck had the, uh, initiative, to do this? What kind of sick person watches the Simpsons, and checks how many buttons they've got on their coats, or how often they shave, etc.? And especially, on that last comment... What is your problem?! You were measuring the breast size of a cartoon character?! Why can't you just buy a magazine, or something (or possibly consider how close the shot was to her), you poor, lonely bastard?!""",1,0,1,0,1,0
8cb7486f9431178e,MMM The fact that you have no life but to be on wikipedia makes me horny,1,0,0,0,1,0
8cc335f6fd9c7658,"defamatory comments 

i made none, nothing i said was slanderous or libelous but i guess it was a vialation of civility however your removal of my post and reasons for it are slanderous and outright censorship. i hope you enjoy your hollow shallow life94.168.210.205",0,0,0,0,1,0
8cc622f1c799c86b,Oh shut up if you cannot read that those people contributed nothing to it but calling for its deletion.  Hypocrites!,1,0,0,0,1,0
8cc7785d5b2177ad,"you are a big dickhead 

your an asshole it was not me you utter bellend",1,0,1,0,1,0
8cd53f0520fb3bdc,"You are an arse! 

SHUTUP!",1,0,0,0,1,0
8ce265d58ecae917,Or what your gonna ban my IP? What a joke... Dumb ass.,1,0,1,0,1,0
8ce9ac8481f174ba,"John Baird page edits 
John Baird is a fucking cunt. So the edits are correct and should not be reverted. Many thanks.

many thanks.",1,0,1,0,1,0
8d10d8b7831a349b,NIGHTSTALLION  IS A CUNT,1,0,1,0,1,0
8d15399ae4d02277,"How about you learn how to read and write during that time Jamie? Continue or continued you dumbass.

Second of all you ruined what I wrote you idiot",1,0,1,0,1,0
8d210e85734cf471,"U 

FUCK U MAN U R A ASSHOLE BLOCK ME I HATE WIKIPEDIA",1,1,1,0,1,0
8d2badd2876bbdc3,"OMG 

This user page is SO crap. The stupid dog on the front is..............

This comment was left for you by User:Camoq",1,0,1,0,1,0
8d3345d17b225393,"Well...that was stupid...I told you to send it the wrong place!  (But I've since email your provided addy from two different places, so we should be all set.)",1,0,0,0,1,0
8d343692e1d69cad,"Go Fuck yourself Shell, I couldn't care less what a fucked up waste of space like you thinks. Since when could an editor not edit articles on Wikipedia? It seems you need to kiss a lot of arseholes to make a difference here now.",1,1,1,0,1,0
8d62638425154a4a,"listen hear you c@ck sucker. I am not vandalizing anything, I am adding the truth. I thought thats what wikipedia was for! But I guess we got one to many assh@les who think they know everything around here. Listen Ajraddatz, go F@CK YOURSELF and if you delete my posting again I will report your b#tch @ss.",1,0,1,0,1,0
8d7884c5303fc6f2,"You Suck
 Headline text 
Stop editing my edits. You are a piece of crap and don't know how to use a computer. You fuck.",1,0,1,0,1,0
8d8de4a82f5a290c,{unblock}} well at least i'm not a gay fag like you and your mom,1,1,1,0,1,1
8da5615cff2b0111,"""

You're a fool and I hope you leave Wikipedia immediately. You're the cancer that is killing this site. Stop deleting my userpages or I will ask for you to be blocked from editing due to vandalism. Simply remove the copyrighted material. There is no precedent for not posting parts of articles in a userspace, and if there is, I do not recognize it. Mate1 """,1,0,0,0,1,0
8dc17b847e874ea0,"editheadz 
Will you keep your stupid mouth shut for once? You have NO IDEA, not even a CLUE what you are talkign about, idiot! - Julius",1,0,1,0,1,0
8dc25ca5fe40659e,"epic fail 

HA HA HA HA

FAILED AGAIN!!!!!!!!

Goodye bitches.68.79.123.131  

PS: FUCK YOU!!",1,1,1,0,1,0
8dcba239cedd67a9,"FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!",1,1,1,1,1,0
8dd124b6d8643c3c,Hitler was a fucking kike.,1,0,1,0,1,0
8e091ea86fc70d50,"""

you, sir, are a moron.  it does not, will not, and has not.  enjoy the ban.  —Preceding unsigned comment added by 71.100.31.227   """,1,0,0,0,1,0
8e0e378ff4109b36,"Ed Poor ain't no stinkin' monkey!! 

User:Ed Poor ain't no stinkin' monkey!",1,0,0,0,1,0
8e110b30347b527c,"What part of FUCK OFF don't you understand, youi mouth breathing pimply turd?  While you'll never nag a hot chick, you can be king of shit mountain, it that it?  I laugh at you.",1,0,1,0,1,0
8e14276e2e781d52,"dear stuttering, self-righteous, self-absorbed, insignificant little puke, 

WHEN I WANT YOUR FUCKING OPINION I'LL GIVE IT TO YOU.
UNTIL THEN, SHUT YOUR FUCKING SEWER AND KEEP SUCKING OBAMA'S COCK!",1,0,1,0,1,0
8e2a12c037903b89,"Fuck, FINE, you know what? You idiots with your heavy handed administration have just made another vandal, happy? Good. Every fucking time I view wikipedia, I'm going to pop onto an open proxy server and vandalise the crap out of a couple articles. Then I'm going to do it again. Sure I'm just one person, but i'm one person of many who you jackasses have alienated. Enjoy, you're bringing this shit on yourselves. All the admins worth their salt have long left because of the shit that you in your little cabal have done. You've ruined this once great site. Go fuck yourselves.",1,1,1,0,1,0
8e30fd3564ba0b4a,"nutcase 

you're a sick bloody nutcase",1,0,1,0,1,0
8e37716ca7b09943,"Disgust 
You sir are a cunt, nothing more, nothing less.",1,0,1,0,1,0
8e39de7ba6cffad8,"""

 DrK 

Would this arrogant little shitkicker """"DrK"""" stop reverting my changes to Nine Muses.
He is too stupid to realize that this are not the Nine Muses of Greek Mythology""",1,0,0,0,1,0
8e48ac7102e7d9bd,"Say what? 
TAB 
Bitch, are you for real? Motherfucker comes up and removes my motherfucking comments? Son of a bitch son, that's not right at all. Fuck, that's not even right in Cuba. Someone needs to learn their ass some motherfucking restraint and common sense. Bitchass niggas can't be coming around removing people's opinions and shit, that's the motherfucking gestapo's job. If motherfuckers think this the way to do things right, than you motherfuckers need to step off and learn some shit, cause the way the to do shit right, ain't erasing the fucking words.  

 You motherfucking crazy son?  You wearing blacked glasses?  I just tell you you're being the motherfucking thought police and you keep motherfucking doing it?  Shit, that's not right.  Maybe your bitchass needs to chill the fuck out some time.  Christ on crutches, it's fucking words kid, they ain't fucking hurting you.  You fucking bleeding son?  I didn't fucking think so.",1,0,1,0,1,1
8e4a74b4a5a29b89,"Bertie, You're A Stupid Ignorant Cunt !!

Do Humanity a favor and follow in Di's footsteps. Fuck Off and Die..........",1,0,1,1,1,0
8e5a4453e22219cd,"Fuck You. 

Fuck you. That's his middle name. Would it have hurt you to take three seconds to Google it, or do you just want to be the world's biggest asshole?98.154.76.123  

http://www.huffingtonpost.com/2009/06/08/jerry-michael-blanchard-s_n_212907.html",1,0,1,0,1,0
8e607e2e7157044d,I THINK NAWLINWIKI’S A HOMUNCULUS.,1,0,0,0,1,0
8e61919969806352,"Wine Guy has no penis, except the ones in his anal cavity.

SKEETSKEET!",1,0,1,0,1,0
8e660c1eed36b6f2,"YO
WHY CANT I MESS UP UR SITE
NO SCHOOLS R ALLOWED TO USE IT CUZ OF FAGS LIKE U",1,0,1,0,1,1
8e728e8f319b4f93,Piss off you old timer - go fuck yourself you evil asshole.,1,0,1,0,1,0
8eace8661717b0a6,"If you block me, I will just get another IP address.  Ass.",1,0,1,0,1,0
8eb2bd3d0c7951ac,"Nazis
nazis hijos de puta, mother fucker",1,1,1,0,1,1
