id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
1f7854ce5385a645,"fuck you george 

akhtak sharmota",1,1,1,0,1,0
1f851857769ab6d1,"Fuck off, nigger 

You'd look real good hanging from a tree",1,1,1,0,1,1
20302eb5d3eb9eee,gay dumb cunt!!!!!!! SWUCK MY DICK FAGGOTTTTTTTT,1,1,1,0,1,0
208318a89c8f5584,"WHAT THE FCUK  

what the fcuk u deleatin mah boy DABIGGESTITALIANO 4...DO U KNOW WHO THE FCUK HE IS??!?!?!?

SCUCCI THE GINNIE THATS FCUKING WHO>>>HE RUNS WIKIPEDIA U BETTA LET HIM BACK ON OR HES GUNNA TAKE A LOUIEVILLE TO YA SKULL>>>BIG GIAMBI BAT WITH HIM AND HIS BOYS PATRISIO AND FRANKIE

LETS JUST SAY IF YOU DONT LET HIM BACK ON YOUL BE WEARIN C-MENT SHOES FOR A LIFETIME",1,1,1,0,1,0
20c55106daff8715,"hey dickhole i'm gonna fuck you up assface so fuck off shitfucker
-me

Take this off again and i'm gonna whoop your ass so bad you'll be suffering and I'll be laughing hahahahahaha fuck you dickfucker",1,1,1,0,1,0
20ca7bad20d4c3d1,"You're an asshole, useless piece of shit. Get a life, motherfucker!",1,1,1,0,1,0
20f2a51721bfa952,"SHut the fuck up you motherfucker, you probably engage with incest with your deceased grandmother...",1,1,1,0,1,0
210a689b6ef1af82,"You're a motherfucking idiot

You're stupid as all hell and know *nothing*!  Butt out of the business of your superiors!",1,1,1,0,1,0
2134e802dccc7101,"Trolling 

Facebook has been reported and is regullary trolled by Josh Ware of Nevada. This is because Josh Ware is a waste of life and a faggot who fucks his dad and can't figure anything else to do in his own existence then to perform these two hobbies continuously. Watch out for that guy. He's digustingly and sickeningly gay.",1,1,1,0,1,1
21a222b59d39ca27,You suck your family members' cocks!,1,1,1,0,1,0
21e486704a89c686,"SUP NIGGA 

I WUZ JUS CHILLIN WIT MY OG'S ON DA WEST SIDE NIGGA, YO JIGABOO BLOCKED MY CRACKA ASS, DA WU TANG AIN'T NUTTIN TA FUCK WIT BIOTCH",1,1,1,0,1,1
21fd9206ee7277fa,"FUCK YOU 

YOU SAD PIECE OF SHIT GET A LIFE DONT THREATEN ME WITH BLOCKING ME OFF THIS SHIT DO I GIVE A FUCK YOU LONELY HERMIT MAN OPEN YOUR CURTAINS AND GET A LIFE BEFORE I BURN YOU ALIVE",1,1,1,0,1,0
2215d63992760558,"NOT REALLY, GO AHEAD AND FUCK OFF BITCH!!!",1,1,0,0,0,0
22422bf5594d235b,"""

He touched your anus with his penis, faggot. Fuck Dog. Come try and collect a bounty on me, motherfucker. I got a 12 gauge full of 00 buck for ya, """"bruh"""". Couldn't make you any uglier to get shot in the face a few times, would it you loser fuck?""",1,1,1,1,1,0
226a63be05f28596,Suck my fattie you cunt piece of shit. Blow your warning out your ass.,1,1,1,0,1,0
228f8ad6f583e166,fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck,1,1,1,0,1,0
22b76283192403e3,"JLaTondre is a gay boy who likes to suck dick 

suck suck suck",1,1,1,0,1,1
22d84251568f36e6,"NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED! NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED! YOU ARE FUCKING FIRED!",1,1,1,0,1,0
22ec6056b2b417ac,Complete asshole. Fuck you.,1,1,1,0,1,0
23017d52cd5f8ce9,"FUCK YOU, YOU FUCKING DIRTY KIKE. YOU SUPPORT THOSE WHO VANDALIZE PAGES, NOW IT IS TURNED ON YOU",1,1,1,0,1,0
23336bcfa6fea700,"Hey John, it wasn't a fucking test moron",1,1,1,0,1,0
23ee604803e3cacb,Waggers is a dumb fuck,1,1,1,0,1,0
2405c66d017f139e,"Bitch 

You are a little bitch. I fuckin spent 6 hours on big sam (rapper) an you call it fuckin vandolism, hard ass aint you, fuck you i'm makin a true ass page an you wack off an delete my page. What the fuck is up, your like a snitch but to yourself. I'll fuckin edit your bitch ass page an delete that shit. I'll fuck up every single thing on your gay ass website if you keep deletin my ass. Wanna talk to me, IM me at GuttyBoy3D or email me at GuttyBoy3D@aol.com",1,1,1,1,1,1
2416f05064cc2919,HOPE YOUR HEAD GETS CUT OFF AND SOMEONE WIPS THERE ASS WITH IT AND THEN STABS YOU IN YOUR HEART,1,1,1,1,1,0
24319497c564babc,"HOCKEY STICK UP YOUR ASS 

HOW DARE YOU ACCUSE THE AUTHOR OF THE ERIC GOERTZ ARTICLE OF WANTING WORLDWIDE FAME? Fucking asshole.

I wish there was still a hockey strike you FUCKHEAD.

Go ahead try to get my shit deleted wikipedia is just a bunch of old fucks trying to act scholarly about matters they know nothing about, how the fuck would you have heard this story any other way except by me using wikipedia? That's what I thought.

I hope you don't get palsy sitting on your computer salivating over women's NHL photos all day.

Go ahead and make my day!",1,1,1,0,1,0
2435ef44f6624b89,"Musarabbyahmad, to hell with you motherfucker Dawnseeker 
You motherfucker meathead Dawnseeker2000, who the hell are you? Why you removed my earthquake page? You didn't do this right to remove my editing. My work is to fix and edit the true words and incident of Wikipedia. In fact, there is a mistakes in Wikipedia, So I want to fix my Wkipedia. Don't revert my edits. This is true and re-correct the Wikipedia. Hope you understand.",1,1,1,0,1,0
24aa63334a952bd2,"Personal Attack Number 2 

This is another personal attack about you being a massive donkey dick sucking homosexual. This is a concerned plea that you should at once drown yourself in a sewer. Fucking fuck off you fag! And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds. You fucker!!",1,1,1,1,1,0
24abb6eaea97f43d,"Whatever 

Fucking block me then you punk ass bitch!

I don't give a flying fuck.

You obviously just go around making sure that random ass wiki pages are safe for everyone and don't have complete information.

If you blcok me, I will continue to send you these messages and when i am unblocked, the fires from hell will be unleashed upon wikipedia. 

you want to see some vandalism?

just as i did with Islam, Christianity and miracle whip in the past, i will do to anything i see with your fucking faggot ass signature on it.

seriously?

do you have to be such a whinny, cock sucking dickhead?

can you even respond to these?

it doesn't seem like it.

you just put all this horseshit on here and think that your place of authority on wikipedia makes you a big person? you're probably that kid that people thought would kill everyone in high school.

really? 

i hope you get blocked from wiki edits.

fuck you to death.",1,1,1,0,1,0
24cbef763fcdf688,fuck all this shit in to dickmania,1,1,1,0,1,0
24d2b50726b67167,I am going to murder ZimZalaBim ST47 for being evil homosexual jews.,1,1,1,1,1,1
24f5afa8336ad6dc,"Fuck wiki

Fuck this piece of shit called Wikipedia, it bullshit of misinformation and Zionist propaganda! 188.23.179.183",1,1,1,0,1,0
24fd12fe11c7827b,"real cute. you rip the wings off flies too? 

You're as stupid as you are corrupt. I've dealt with you corrupt assholes before, I was giving the kid a warning. Nice job playing with him for your own amusement, you fucking corrupt fags.",1,1,1,0,1,0
254c96e5b8f9214f,"""

 Fuck you 

  Mother Fucker Mother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitchMother fucker of a bitch   """,1,1,1,0,1,0
2556c2cc5606a412,"WTF! 

u fckin faggot ass mutha fcker u jus re-did and delted my work and my gay school! WTF IS UR PROMBLEM U GAY CHILD MOLESTER!!!!",1,1,1,0,1,1
2569539ea790b3a9,"Sesond attack for ToonLucas22
, you're a fucking shit, stop blocking me, Fuck you, since my account named Morty Smith 2.0 was blocked.",1,1,1,0,1,0
25d172ad52735ee4,"You are homosexual. You fuck people through the ass. You hire prostitutes. Your mom's a hooker!

You shud never have unprotected your page!",1,1,1,0,1,1
2632bce7bd397ced,"fuck 

i want to fuck you mo",1,1,1,0,0,0
26561c29d27ca296,fucK of ff f f f f f f f f,1,1,1,0,0,0
267c72d9843dc817,"your a bitch  

hey bitch i own  this shit bitch and u suck dick. if u want the chaos to stop meet me at 711 and ill fuck u up any time u want it bitch",1,1,1,0,1,0
26ea93792028290d,"ASSHOLE 

U R A FUCKING ASSHOLE. U HAVE NO RIGHT TO BE AT MY TALK PAGE. HAVE A NICE DAY, BASTARD.",1,1,1,0,1,0
2807cd0d9d41027f,I don't give a shit this ain't my fuckin account wit yo dumbass what kind of fuckin nerd spends time on here just to make fix articles are you some fuckin teacher or somethin damn on my fridays i'm out wit friends and shit you just like my fuckin brotther after i get him  banned from here he comin wit me and yo nerdy virgin ass can sit on the damn computer,1,1,1,0,1,0
28549dd78e369725,"Your threats don't work, motherfucker. I don't care if you block this IP address forever. You'll never know who I am, you'll just prevent other people from using Wikipedia (which is fine by me) and I will continue to challenge your lies. I have plenty of IP addresses and plenty of user names.",1,1,1,0,0,0
286e30735a1a45c0,Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard P,1,1,1,0,1,0
28d97aff10e46f48,"""

 WHAT....THE...FUCK.... 

WHAT THE FUCK DUDE? I CAN'T ADD MY OWN FUCKING GENRE TO A PAGE?!?!? Goddamnit!! I'm fed up with this shit, it's bad enough I have to leave """"Melodic Death Metal"""" on that page...but for me not being able to add the genre that that shitty band actually falls under is insane..I left a good source, fucking shit!!!

FUCKK!!!!!!!""",1,1,1,0,1,0
28f5b71dba73c938,"You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asYou suck asshole, you suck my dick. You think your so good at everything but you suck. I mean I was looking through Schmeaters history and went on the deletion page. I think he should make a page on tie-ins oh and I'm looking forward to getting blocked. I think you'll like that.You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck as you suck an asshole, you suck my dick.             PS I hate you so: You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck asshole,You suck as you suck an asshole, you suck my dick. You can block me even though it's my first day here.",1,1,1,0,1,0
